indicator_name,indicator,confidence_level,scheme,N_F,y_FH,v_HF,NSUM_estimate,NSUM_prevalence,rds_prevalence,rds_estimate,nsum_rds_ratio,n_total,n_out_reports,n_hidden_visibility,n_rds,nsum_ci_lower,nsum_ci_upper,rds_ci_lower,rds_ci_upper,error
threats_abuse,threats_abuse_rds,high,ss_100k,980000,33833.06888670655,3.8501422375830905,8787.485448315569,0.0089668218860362945,0.5722487861393001,560803.810416514,0.015669446756770473,85,85,48,85,4727.674082049988,14784.62314224558,402956.48443370103,707340.2797765835,NA
threats_abuse,threats_abuse_rds,high,ss_100k,1740000,33833.06888670655,3.8501422375830905,8787.485448315569,0.0050502789932848095,0.5722487861393001,995712.8878823821,0.008825320587146588,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,ss_050k,50000,16916.534443353274,3.8501422375830905,4393.742724157784,0.08787485448315568,0.5722487861393001,28612.439306965003,0.1535605782163506,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,ss_050k,100000,16916.534443353274,3.8501422375830905,4393.742724157784,0.04393742724157784,0.5722487861393001,57224.87861393001,0.0767802891081753,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,ss_050k,980000,16916.534443353274,3.8501422375830905,4393.742724157784,0.004483410943018147,0.5722487861393001,560803.810416514,0.007834723378385236,85,85,48,85,2292.538947140343,7512.554674479158,418758.63389990403,710471.9513542448,NA
threats_abuse,threats_abuse_rds,high,ss_050k,1740000,16916.534443353274,3.8501422375830905,4393.742724157784,0.0025251394966424047,0.5722487861393001,995712.8878823821,0.004412660293573294,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,ss_1740k,50000,588695.398628694,3.850142237583089,152902.24680069095,3.058044936013819,0.5722487861393,28612.439306965,5.3439081219290046,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,ss_1740k,100000,588695.398628694,3.850142237583089,152902.24680069095,1.5290224680069096,0.5722487861393,57224.87861393,2.6719540609645023,85,85,48,85,NA,NA,NA,NA,NA
threats_abuse,threats_abuse_rds,high,ss_1740k,980000,588695.398628694,3.850142237583089,152902.24680069095,0.15602270081703157,0.5722487861393,560803.8104165139,0.27264837356780636,85,85,48,85,80749.33546627252,260060.092758477,412027.2243273455,710818.799500331,NA
threats_abuse,threats_abuse_rds,high,ss_1740k,1740000,588695.398628694,3.850142237583089,152902.24680069095,0.08787485448315571,0.5722487861393,995712.8878823819,0.15356057821635072,85,85,48,85,NA,NA,NA,NA,NA
excessive_hours,excessive_hours_rds,medium,unweighted,50000,44,10.409090909090908,4.22707423580786,8.45414847161572e-5,0.8235294117647058,41176.470588235294,1.0265751715533375e-4,85,85,66,85,NA,NA,NA,NA,NA
excessive_hours,excessive_hours_rds,medium,unweighted,100000,44,10.409090909090908,4.22707423580786,4.22707423580786e-5,0.8235294117647058,82352.94117647059,5.1328758577666876e-5,85,85,66,85,NA,NA,NA,NA,NA
excessive_hours,excessive_hours_rds,medium,unweighted,980000,44,10.409090909090908,4.22707423580786,4.313341056946796e-6,0.8235294117647058,807058.8235294117,5.237628426292539e-6,85,85,66,85,2.9732727713874336,6.057071285688307,726352.9411764706,876235.2941176471,NA
excessive_hours,excessive_hours_rds,medium,unweighted,1740000,44,10.409090909090908,4.22707423580786,2.4293530090849774e-6,0.8235294117647058,1432941.1764705882,2.949928653888901e-6,85,85,66,85,NA,NA,NA,NA,NA
excessive_hours,excessive_hours_rds,medium,rds_I_document_withholding,50000,0.5264722219750723,8.625930647809554,0.06103367201413371,1.2206734402826742e-6,0.8795352548418037,43976.762742090184,1.3878618663241974e-6,85,85,66,85,NA,NA,NA,NA,NA
