indicator_name,indicator,confidence_level,scheme,N_F,y_FH,d_FF,basic_estimate,basic_prevalence,degree_ratio,true_positive_rate,adjusted_estimate,adjusted_prevalence,rds_prevalence,rds_estimate,empirical_degree_ratio,basic_rds_ratio,adjusted_rds_ratio,n_total,n_out_reports,n_degree,n_hidden,n_rds,basic_ci_lower,basic_ci_upper,adjusted_ci_lower,adjusted_ci_upper,rds_ci_lower,rds_ci_upper,error
document_withholding,document_withholding_rds,highest,rds_I_threats_abuse,1740000,25.87068140401227,10.886043969376916,4135109.666065208,2.376499808083453,1,1,4135109.666065208,2.376499808083453,0.27111550217429126,471740.9737832668,0.5014187528286063,8.76563600762187,8.76563600762187,85,85,80,20,85,NA,NA,NA,NA,NA,NA,NA
document_withholding,document_withholding_rds,highest,rds_I_excessive_hours,50000,26.7258967127098,10.548944667336574,126675.6891590447,2.533513783180894,1,1,126675.6891590447,2.533513783180894,0.29150909125935354,14575.454562967678,0.5071597367048074,8.691028373200357,8.691028373200357,85,85,80,20,85,NA,NA,NA,NA,NA,NA,NA
document_withholding,document_withholding_rds,highest,rds_I_excessive_hours,100000,26.7258967127098,10.548944667336574,253351.3783180894,2.533513783180894,1,1,253351.3783180894,2.533513783180894,0.29150909125935354,29150.909125935355,0.5071597367048074,8.691028373200357,8.691028373200357,85,85,80,20,85,NA,NA,NA,NA,NA,NA,NA
document_withholding,document_withholding_rds,highest,rds_I_excessive_hours,980000,26.7258967127098,10.548944667336574,2482843.5075172763,2.533513783180894,1,1,2482843.5075172763,2.533513783180894,0.29150909125935354,285678.90943416645,0.5071597367048074,8.691028373200359,8.691028373200359,85,85,80,20,85,1419155.7056623173,3980788.5816844525,1419155.7056623173,3980788.5816844525,193114.92076589147,386287.37062199577,NA
document_withholding,document_withholding_rds,highest,rds_I_excessive_hours,1740000,26.7258967127098,10.548944667336574,4408313.982734756,2.533513783180894,1,1,4408313.982734756,2.533513783180894,0.29150909125935354,507225.81879127515,0.5071597367048074,8.691028373200359,8.691028373200359,85,85,80,20,85,NA,NA,NA,NA,NA,NA,NA
document_withholding,document_withholding_rds,highest,rds_I_access_to_help,50000,24.987845616616372,10.752772201812366,116192.57409919231,2.323851481983846,1,1,116192.57409919231,2.323851481983846,0.25883684252946704,12941.842126473352,0.49753202982601247,8.978055284843345,8.978055284843345,85,85,80,20,85,NA,NA,NA,NA,NA,NA,NA
document_withholding,document_withholding_rds,highest,rds_I_access_to_help,100000,24.987845616616372,10.752772201812366,232385.14819838462,2.323851481983846,1,1,232385.14819838462,2.323851481983846,0.25883684252946704,25883.684252946703,0.49753202982601247,8.978055284843345,8.978055284843345,85,85,80,20,85,NA,NA,NA,NA,NA,NA,NA
document_withholding,document_withholding_rds,highest,rds_I_access_to_help,980000,24.987845616616372,10.752772201812366,2277374.452344169,2.3238514819838456,1,1,2277374.452344169,2.3238514819838456,0.25883684252946704,253660.1056788777,0.49753202982601247,8.978055284843343,8.978055284843343,85,85,80,20,85,1445481.4913718074,3546297.061448884,1445481.4913718074,3546297.061448884,172929.09503626346,357279.34551369585,NA
document_withholding,document_withholding_rds,highest,rds_I_access_to_help,1740000,24.987845616616372,10.752772201812366,4043501.578651892,2.323851481983846,1,1,4043501.578651892,2.323851481983846,0.25883684252946704,450376.1060012726,0.49753202982601247,8.978055284843345,8.978055284843345,85,85,80,20,85,NA,NA,NA,NA,NA,NA,NA
document_withholding,document_withholding_rds,highest,vh_980k,50000,20.448915291812547,3.560295063842905,287180.0640835149,5.743601281670299,1,1,287180.0640835149,5.743601281670299,0.34244496558616233,17122.248279308118,0.6944564599392108,16.77233383133254,16.77233383133254,85,85,80,20,85,NA,NA,NA,NA,NA,NA,NA
document_withholding,document_withholding_rds,highest,vh_980k,100000,20.448915291812547,3.560295063842905,574360.1281670298,5.743601281670299,1,1,574360.1281670298,5.743601281670299,0.34244496558616233,34244.496558616236,0.6944564599392108,16.77233383133254,16.77233383133254,85,85,80,20,85,NA,NA,NA,NA,NA,NA,NA
document_withholding,document_withholding_rds,highest,vh_980k,980000,20.448915291812547,3.560295063842905,5628729.2560368925,5.743601281670299,1,1,5628729.2560368925,5.743601281670299,0.34244496558616233,335596.0662744391,0.6944564599392108,16.772333831332542,16.772333831332542,85,85,80,20,85,3348068.2122575184,8891121.444217907,3348068.2122575184,8891121.444217907,193372.97208140194,485461.25773760077,NA
document_withholding,document_withholding_rds,highest,vh_980k,1740000,20.448915291812547,3.560295063842905,9993866.23010632,5.743601281670299,1,1,9993866.23010632,5.743601281670299,0.34244496558616233,595854.2401199224,0.6944564599392108,16.772333831332542,16.772333831332542,85,85,80,20,85,NA,NA,NA,NA,NA,NA,NA
document_withholding,document_withholding_rds,highest,vh_100k,50000,20.448915291812536,3.5602950638429047,287180.0640835148,5.743601281670296,1,1,287180.0640835148,5.743601281670296,0.34244496558616233,17122.248279308118,0.6944564599392108,16.77233383133253,16.77233383133253,85,85,80,20,85,NA,NA,NA,NA,NA,NA,NA
document_withholding,document_withholding_rds,highest,vh_100k,100000,20.448915291812536,3.5602950638429047,574360.1281670296,5.743601281670296,1,1,574360.1281670296,5.743601281670296,0.34244496558616233,34244.496558616236,0.6944564599392108,16.77233383133253,16.77233383133253,85,85,80,20,85,NA,NA,NA,NA,NA,NA,NA
document_withholding,document_withholding_rds,highest,vh_100k,980000,20.448915291812536,3.5602950638429047,5628729.25603689,5.743601281670296,1,1,5628729.25603689,5.743601281670296,0.34244496558616233,335596.0662744391,0.6944564599392108,16.77233383133253,16.77233383133253,85,85,80,20,85,3143695.482941978,8639109.495220212,3143695.482941978,8639109.495220212,190196.49996632777,480489.19446911424,NA
document_withholding,document_withholding_rds,highest,vh_100k,1740000,20.448915291812536,3.5602950638429047,9993866.230106315,5.743601281670296,1,1,9993866.230106315,5.743601281670296,0.34244496558616233,595854.2401199224,0.6944564599392108,16.772333831332535,16.772333831332535,85,85,80,20,85,NA,NA,NA,NA,NA,NA,NA
document_withholding,document_withholding_rds,highest,vh_050k,50000,20.448915291812536,3.5602950638429047,287180.0640835148,5.743601281670296,1,1,287180.0640835148,5.743601281670296,0.34244496558616233,17122.248279308118,0.6944564599392108,16.77233383133253,16.77233383133253,85,85,80,20,85,NA,NA,NA,NA,NA,NA,NA
document_withholding,document_withholding_rds,highest,vh_050k,100000,20.448915291812536,3.5602950638429047,574360.1281670296,5.743601281670296,1,1,574360.1281670296,5.743601281670296,0.34244496558616233,34244.496558616236,0.6944564599392108,16.77233383133253,16.77233383133253,85,85,80,20,85,NA,NA,NA,NA,NA,NA,NA
document_withholding,document_withholding_rds,highest,vh_050k,980000,20.448915291812536,3.5602950638429047,5628729.25603689,5.743601281670296,1,1,5628729.25603689,5.743601281670296,0.34244496558616233,335596.0662744391,0.6944564599392108,16.77233383133253,16.77233383133253,85,85,80,20,85,3136248.756479511,8468688.706062159,3136248.756479511,8468688.706062159,191711.45952522042,478619.49710471625,NA
document_withholding,document_withholding_rds,highest,vh_050k,1740000,20.448915291812536,3.5602950638429047,9993866.230106315,5.743601281670296,1,1,9993866.230106315,5.743601281670296,0.34244496558616233,595854.2401199224,0.6944564599392108,16.772333831332535,16.772333831332535,85,85,80,20,85,NA,NA,NA,NA,NA,NA,NA
document_withholding,document_withholding_rds,highest,ss_980k,50000,20.448915291812547,3.560295063842905,287180.0640835149,5.743601281670299,1,1,287180.0640835149,5.743601281670299,0.3424449655861624,17122.248279308118,0.6944564599392107,16.77233383133254,16.77233383133254,85,85,80,20,85,NA,NA,NA,NA,NA,NA,NA
document_withholding,document_withholding_rds,highest,ss_980k,100000,20.448915291812547,3.560295063842905,574360.1281670298,5.743601281670299,1,1,574360.1281670298,5.743601281670299,0.3424449655861624,34244.496558616236,0.6944564599392107,16.77233383133254,16.77233383133254,85,85,80,20,85,NA,NA,NA,NA,NA,NA,NA
